business_id,owner_id,business_type,environment_type,location,month,monthly_income,monthly_expenses,transaction_count,digital_payment_pct,supplier_payment_amount,utility_payment_amount,rent_payment,savings_amount,net_cash_flow,payment_discipline_pct,supplier_reliability_pct,business_continuity_pct,demand_stability_pct,seasonal_factor,seasonally_adjusted_income,shock_type,shock_factor,adjusted_income,adjusted_expenses,adjusted_cash_flow,cash_flow_margin_pct,expense_burden_pct,operational_stability_pct,financial_health_pct,resilience_pct,economic_reputation_index
B004,O004,Food Vendor,Semi-Urban,Jaipur,2025-11-01,28559.6,17164.12,54,42.07,5620.49,1289.54,6757.17,621.61,3348.77,91.06,73.78,88.92,73.67,1.15,32843.54,None,1.0,32843.54,17164.12,7632.71,23.24,52.26,81.86,47.54,78.79,71.07
B004,O004,Food Vendor,Semi-Urban,Jaipur,2025-12-01,30383.41,19333.75,64,42.58,6968.61,1325.44,6772.88,247.41,2951.34,77.1,74.46,80.41,79.23,1.2,36460.09,Demand Drop,0.75,27345.07,19333.75,-87.0,-0.32,70.7,77.8,28.06,78.03,60.3
B005,O005,Food Vendor,Urban,Lucknow,2024-01-01,31101.31,21456.68,63,34.91,8222.55,1390.85,8293.03,216.64,-39.25,85.87,63.76,83.64,78.29,0.95,29546.24,None,1.0,29546.24,21456.68,-1594.32,-5.4,72.62,77.89,29.68,75.23,62.08
B005,O005,Food Vendor,Urban,Lucknow,2024-02-01,28422.58,16862.08,49,32.27,6119.61,1229.16,8227.6,386.16,2103.74,62.29,69.96,83.71,80.95,0.97,27569.9,None,1.0,27569.9,16862.08,1251.06,4.54,61.16,74.23,29.27,78.21,56.9
B005,O005,Food Vendor,Urban,Lucknow,2024-03-01,29606.88,18112.68,41,43.07,6259.79,1442.23,8964.47,628.96,1087.5,77.91,74.68,77.73,64.34,1.0,29606.88,Operating Cost Increase,0.9,26646.19,21735.22,-5495.73,-20.62,81.57,73.66,25.01,72.25,57.2
B005,O005,Food Vendor,Urban,Lucknow,2024-04-01,23894.28,15053.12,42,57.64,5126.41,986.93,9157.72,0.0,-1303.49,86.93,85.15,95.2,73.94,1.02,24372.17,None,1.0,24372.17,15053.12,-825.6,-3.39,61.76,85.3,33.2,84.76,67.28
B005,O005,Food Vendor,Urban,Lucknow,2024-05-01,32196.37,23066.78,54,46.75,7871.81,1463.34,9288.54,0.0,-1622.29,64.21,87.81,76.28,84.53,1.05,33806.19,Demand Drop,0.75,25354.64,23066.78,-8464.02,-33.38,90.98,78.21,18.76,82.87,55.53
B005,O005,Food Vendor,Urban,Lucknow,2024-06-01,33240.21,20553.34,57,39.54,6901.76,1503.26,8343.31,1079.47,2840.3,89.18,78.43,90.17,61.19,1.08,35899.43,Operating Cost Increase,0.9,32309.49,24664.01,-2201.09,-6.81,76.34,79.74,29.39,76.6,63.38
B005,O005,Food Vendor,Urban,Lucknow,2024-07-01,24897.02,17060.04,44,28.7,5636.31,1215.48,9414.31,0.0,-2792.81,84.98,80.18,88.12,73.45,1.03,25643.93,Demand Drop,0.75,19232.95,17060.04,-8456.88,-43.97,88.7,81.68,24.64,80.58,62.16
B005,O005,Food Vendor,Urban,Lucknow,2024-08-01,28780.52,18681.24,64,42.02,7133.15,1251.58,7972.16,433.63,875.54,84.17,72.31,77.84,70.99,1.0,28780.52,None,1.0,28780.52,18681.24,875.54,3.04,64.91,76.33,32.94,73.71,62.19
B005,O005,Food Vendor,Urban,Lucknow,2024-09-01,26310.39,16121.43,42,41.48,6115.91,1060.39,8695.86,364.02,432.71,80.8,67.97,76.46,75.5,0.98,25784.18,None,1.0,25784.18,16121.43,-93.5,-0.36,62.52,75.18,31.44,73.31,60.62
B005,O005,Food Vendor,Urban,Lucknow,2024-10-01,29466.78,21834.72,44,48.08,8087.16,1551.25,9299.43,0.0,-3218.62,70.8,73.11,79.02,83.43,1.1,32413.46,Operating Cost Increase,0.9,29172.11,26201.66,-7880.23,-27.01,89.82,76.59,20.75,78.52,56.27
B005,O005,Food Vendor,Urban,Lucknow,2024-11-01,31945.91,20966.93,59,42.97,7468.5,1297.1,7440.46,844.56,2241.42,79.33,80.08,82.1,66.1,1.15,36737.8,None,1.0,36737.8,20966.93,7033.31,19.14,57.07,76.9,41.32,76.09,64.77
B005,O005,Food Vendor,Urban,Lucknow,2024-12-01,32961.93,21828.27,64,50.05,7754.74,1465.2,8355.59,340.05,1312.87,79.7,65.61,84.67,75.22,1.2,39554.32,None,1.0,39554.32,21828.27,7905.26,19.99,55.19,76.3,42.36,75.17,64.88
B005,O005,Food Vendor,Urban,Lucknow,2025-01-01,33365.56,22267.22,64,51.14,6817.84,1450.68,8951.23,129.49,696.43,63.09,66.31,79.54,65.5,0.95,31697.28,None,1.0,31697.28,22267.22,-971.85,-3.07,70.25,68.61,24.7,70.45,52.51
B005,O005,Food Vendor,Urban,Lucknow,2025-02-01,33931.63,22559.48,63,44.44,8335.79,1434.45,8924.95,594.16,1012.75,74.62,81.41,71.53,60.17,0.97,32913.68,None,1.0,32913.68,22559.48,-5.2,-0.02,68.54,71.93,28.09,71.04,56.95
B005,O005,Food Vendor,Urban,Lucknow,2025-03-01,29332.76,21117.9,57,44.55,7398.78,1515.27,8183.29,5.04,-1483.7,76.88,59.58,79.0,65.65,1.0,29332.76,Operating Cost Increase,0.9,26399.48,25341.48,-8640.56,-32.73,95.99,70.28,20.42,68.08,53.71
B005,O005,Food Vendor,Urban,Lucknow,2025-04-01,26559.12,18805.0,55,45.27,5951.51,1560.43,8143.25,0.0,-1949.56,81.76,64.19,77.19,56.2,1.02,27090.3,None,1.0,27090.3,18805.0,-1418.38,-5.24,69.42,69.83,29.61,65.86,57.34
B005,O005,Food Vendor,Urban,Lucknow,2025-05-01,29656.23,18378.65,52,31.04,6972.04,1087.35,9221.91,329.49,968.32,74.07,73.37,73.97,75.27,1.05,31139.04,Demand Drop,0.75,23354.28,18378.65,-5333.63,-22.84,78.69,74.17,24.91,74.2,56.92
B005,O005,Food Vendor,Urban,Lucknow,2025-06-01,31899.8,22827.77,72,50.76,7886.38,1736.29,7892.58,238.5,-556.84,74.76,93.59,80.5,72.14,1.08,34451.78,None,1.0,34451.78,22827.77,1995.14,5.79,66.26,80.25,31.42,82.08,62.43
B005,O005,Food Vendor,Urban,Lucknow,2025-07-01,26318.22,16507.99,51,58.58,6124.32,1166.59,8578.15,76.3,65.49,71.43,69.97,77.25,48.24,1.03,27107.77,None,1.0,27107.77,16507.99,855.04,3.15,60.9,66.72,31.01,65.15,54.85
B005,O005,Food Vendor,Urban,Lucknow,2025-08-01,34980.41,23103.61,78,45.47,8370.38,979.31,9259.02,165.87,1638.47,94.68,77.17,84.54,76.91,1.0,34980.41,None,1.0,34980.41,23103.61,1638.47,4.68,66.05,83.33,35.96,79.54,68.26
B005,O005,Food Vendor,Urban,Lucknow,2025-09-01,32693.67,19708.58,67,38.74,6398.0,1329.45,8811.88,976.37,2843.76,69.59,73.52,84.44,65.98,0.98,32039.8,Demand Drop,0.75,24029.85,19708.58,-5820.06,-24.22,82.02,73.38,22.79,74.65,55.17
B005,O005,Food Vendor,Urban,Lucknow,2025-10-01,29380.3,20087.01,49,44.94,7450.24,1888.32,8852.75,60.42,-1447.78,67.87,74.3,86.41,77.69,1.1,32318.33,None,1.0,32318.33,20087.01,1490.25,4.61,62.15,76.57,30.4,79.47,59.25
B005,O005,Food Vendor,Urban,Lucknow,2025-11-01,27867.38,17835.42,40,41.52,5908.89,992.81,9552.6,52.81,-513.45,82.53,57.91,89.79,64.29,1.15,32047.49,None,1.0,32047.49,17835.42,3666.66,11.44,55.65,73.63,39.09,70.66,62.73
B005,O005,Food Vendor,Urban,Lucknow,2025-12-01,27992.64,17149.46,65,45.22,5203.19,1342.9,8308.32,590.54,1191.96,72.53,86.44,82.69,72.83,1.2,33591.17,Demand Drop,0.75,25193.38,17149.46,-1607.3,-6.38,68.07,78.62,27.71,80.65,59.99
B006,O006,Small Producer,Rural,Delhi,2024-01-01,35259.72,25401.42,63,32.5,10764.54,2117.45,3757.07,1523.89,3983.78,66.23,67.07,78.83,71.66,0.95,33496.73,Demand Drop,0.75,25122.55,25401.42,-6153.39,-24.49,101.11,70.95,16.56,72.52,51.28
B006,O006,Small Producer,Rural,Delhi,2024-02-01,34197.09,24923.89,68,17.78,10129.4,1813.9,4010.04,909.7,3449.26,74.54,63.4,76.02,80.98,0.97,33171.18,None,1.0,33171.18,24923.89,2423.35,7.31,75.14,73.74,29.38,73.47,58.32
B006,O006,Small Producer,Rural,Delhi,2024-03-01,38326.76,27977.9,72,35.76,11291.73,2349.37,3775.13,1064.88,4224.36,75.81,93.15,74.45,66.89,1.0,38326.76,None,1.0,38326.76,27977.9,4224.36,11.02,73.0,77.58,32.01,78.16,61.39
B006,O006,Small Producer,Rural,Delhi,2024-04-01,33799.58,21233.56,78,52.79,9007.3,1771.03,3924.81,2017.75,6870.18,79.7,70.65,72.8,69.03,1.02,34475.57,Supply Disruption,0.85,29304.23,23356.92,251.47,0.86,79.7,73.05,26.4,70.83,57.61
B006,O006,Small Producer,Rural,Delhi,2024-05-01,36769.26,26970.27,73,24.31,9798.4,2144.17,3730.8,519.87,3924.02,77.49,85.1,82.01,69.75,1.05,38607.72,None,1.0,38607.72,26970.27,5762.48,14.93,69.86,78.59,35.13,78.95,63.23
B006,O006,Small Producer,Rural,Delhi,2024-06-01,34898.76,23374.58,59,43.78,8637.88,1811.54,3828.75,1358.93,5883.89,76.6,64.74,63.58,86.48,1.08,37690.66,None,1.0,37690.66,23374.58,8675.79,23.02,62.02,72.85,40.9,71.6,62.17
B006,O006,Small Producer,Rural,Delhi,2024-07-01,35943.84,26948.93,70,38.21,9820.3,2071.35,4220.07,1008.72,2703.49,79.47,81.72,73.4,68.42,1.03,37022.16,None,1.0,37022.16,26948.93,3781.81,10.21,72.79,75.75,32.62,74.51,61.15
B006,O006,Small Producer,Rural,Delhi,2024-08-01,34194.8,23979.05,77,27.65,9229.34,1975.79,3778.93,1273.8,4461.03,81.87,81.02,82.16,76.96,1.0,34194.8,None,1.0,34194.8,23979.05,4461.03,13.05,70.12,80.5,35.3,80.05,64.86
B006,O006,Small Producer,Rural,Delhi,2024-09-01,37477.0,25804.61,68,24.25,10597.38,2171.73,4226.05,1486.85,5274.61,72.0,72.34,68.37,85.29,0.98,36727.46,None,1.0,36727.46,25804.61,4525.07,12.32,70.26,74.5,32.47,75.33,59.46
B006,O006,Small Producer,Rural,Delhi,2024-10-01,37528.89,25530.52,63,37.1,11877.5,2242.68,4275.73,1629.47,5479.96,72.34,75.65,81.17,62.67,1.1,41281.78,Demand Drop,0.75,30961.34,25530.52,-1087.59,-3.51,82.46,72.96,23.35,73.16,55.51
B006,O006,Small Producer,Rural,Delhi,2024-11-01,36609.75,24877.62,79,37.89,9757.91,1958.4,3652.29,747.16,6121.44,81.23,67.19,69.74,75.17,1.15,42101.21,None,1.0,42101.21,24877.62,11612.9,27.58,59.09,73.33,44.99,70.7,64.46
B006,O006,Small Producer,Rural,Delhi,2024-12-01,37126.3,24388.14,66,22.93,9882.82,2021.11,4256.86,1366.21,6460.19,74.07,82.22,77.19,64.31,1.2,44551.56,None,1.0,44551.56,24388.14,13885.45,31.17,54.74,74.45,46.12,74.57,64.48
B006,O006,Small Producer,Rural,Delhi,2025-01-01,31694.71,20401.44,50,42.41,7229.03,1421.58,3501.03,560.76,6370.66,70.6,73.23,74.82,71.51,0.95,30109.97,None,1.0,30109.97,20401.44,4785.92,15.89,67.76,72.54,34.47,73.19,58.96
B006,O006,Small Producer,Rural,Delhi,2025-02-01,36131.36,24123.81,65,31.04,9225.69,1595.22,3259.86,596.18,7152.47,71.29,62.11,83.7,70.2,0.97,35047.42,None,1.0,35047.42,24123.81,6068.53,17.32,68.83,71.82,34.97,72.0,58.85
B006,O006,Small Producer,Rural,Delhi,2025-03-01,39372.21,28367.29,81,38.94,9479.85,2171.39,4368.09,1417.35,4465.44,65.71,78.74,83.5,69.55,1.0,39372.21,None,1.0,39372.21,28367.29,4465.44,11.34,72.05,74.38,29.92,77.26,57.66
B006,O006,Small Producer,Rural,Delhi,2025-04-01,36719.92,23225.89,77,40.63,10984.15,1642.46,4036.01,2008.76,7815.56,78.91,74.98,75.39,76.12,1.02,37454.32,None,1.0,37454.32,23225.89,8549.96,22.83,62.01,76.35,41.4,75.5,64.46
B006,O006,Small Producer,Rural,Delhi,2025-05-01,31392.49,22777.85,66,42.17,7732.22,1820.59,3926.3,405.43,2867.75,88.84,75.34,70.51,76.73,1.05,32962.11,None,1.0,32962.11,22777.85,4437.37,13.46,69.1,77.86,37.54,74.19,65.21
B006,O006,Small Producer,Rural,Delhi,2025-06-01,34825.82,23851.34,61,27.08,9145.5,1986.87,4100.87,1121.17,4886.74,82.73,60.93,76.43,71.43,1.08,37611.89,None,1.0,37611.89,23851.34,7672.81,20.4,63.41,72.88,40.84,69.6,62.98
B006,O006,Small Producer,Rural,Delhi,2025-07-01,36312.42,25657.27,79,51.09,10144.93,2069.94,3637.54,405.6,4947.67,71.45,89.61,73.9,78.21,1.03,37401.79,None,1.0,37401.79,25657.27,6037.04,16.14,68.6,78.29,34.55,80.57,62.07
B006,O006,Small Producer,Rural,Delhi,2025-08-01,32349.1,22913.76,70,27.63,10462.23,1738.31,3929.97,683.54,3767.06,61.46,73.4,75.81,84.85,1.0,32349.1,None,1.0,32349.1,22913.76,3767.06,11.65,70.83,73.88,29.36,78.02,56.64
B006,O006,Small Producer,Rural,Delhi,2025-09-01,30246.05,21521.99,64,42.16,8762.95,1575.7,4294.93,351.88,2853.43,68.73,74.52,72.21,84.9,0.98,29641.13,None,1.0,29641.13,21521.99,2248.51,7.59,72.61,75.09,28.82,77.21,58.05
B006,O006,Small Producer,Rural,Delhi,2025-10-01,33893.66,23073.5,59,31.01,8192.26,1976.82,4606.37,773.53,4236.97,75.37,73.69,81.21,60.34,1.1,37283.03,None,1.0,37283.03,23073.5,7626.34,20.46,61.89,72.65,39.48,71.75,61.4
B006,O006,Small Producer,Rural,Delhi,2025-11-01,32407.09,22094.5,60,35.42,8624.39,1958.95,4020.44,1044.45,4333.2,81.51,82.16,74.95,76.92,1.15,37268.15,None,1.0,37268.15,22094.5,9194.26,24.67,59.29,78.89,43.69,78.01,66.92
B006,O006,Small Producer,Rural,Delhi,2025-12-01,34949.99,24828.45,72,34.0,9979.82,1988.21,4379.63,1211.17,3753.7,81.29,83.64,77.63,62.39,1.2,41939.99,None,1.0,41939.99,24828.45,10743.7,25.62,59.2,76.24,44.09,74.55,65.66
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-01-01,29430.08,18970.51,63,38.74,7196.35,1400.98,5197.23,803.31,3861.36,73.08,77.01,70.18,69.27,0.95,27958.58,None,1.0,27958.58,18970.51,2389.86,8.55,67.85,72.39,31.76,72.15,58.26
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-02-01,36976.45,23642.31,66,43.38,8895.34,2033.27,5967.85,1740.64,5333.02,75.56,86.7,84.06,68.51,0.97,35867.16,Operating Cost Increase,0.9,32280.44,28370.77,-4091.45,-12.67,87.89,78.71,22.52,79.76,58.62
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-03-01,32778.88,21771.75,79,30.1,8140.89,1524.31,5467.27,389.01,4015.55,71.75,77.26,81.4,70.54,1.0,32778.88,Supply Disruption,0.85,27862.05,23948.93,-3078.46,-11.05,85.96,75.24,22.15,76.4,56.19
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-04-01,38485.13,26546.85,76,27.98,9950.86,1897.78,5513.83,1013.6,4526.67,72.53,71.79,72.63,83.37,1.02,39254.83,None,1.0,39254.83,26546.85,5296.37,13.49,67.63,75.08,33.91,75.93,60.33
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-05-01,34030.85,25363.52,75,18.5,9389.6,2159.73,5421.72,751.11,1085.88,77.74,69.1,89.43,79.11,1.05,35732.39,None,1.0,35732.39,25363.52,2787.42,7.8,70.98,78.84,31.65,79.21,62.18
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-06-01,34911.14,23796.53,60,36.44,8836.14,1598.42,4985.6,593.72,4530.59,72.38,75.83,76.0,70.92,1.08,37704.03,Demand Drop,0.75,28278.02,23796.53,-2102.53,-7.44,84.15,73.78,22.85,74.25,55.77
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-07-01,34394.38,25727.17,70,33.65,10007.31,1795.79,5061.15,736.28,1810.27,67.24,49.99,70.66,71.05,1.03,35426.21,None,1.0,35426.21,25727.17,2842.1,8.02,72.62,64.74,28.63,63.9,52.43
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-08-01,32591.44,22733.36,55,35.87,9626.92,2038.2,5617.11,428.48,2202.77,76.67,72.67,76.91,79.28,1.0,32591.44,None,1.0,32591.44,22733.36,2202.77,6.76,69.75,76.38,31.28,76.29,60.64
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-09-01,43652.98,29011.0,88,34.19,10407.37,1941.67,5079.34,2347.99,7620.97,80.23,72.0,83.62,73.56,0.98,42779.92,None,1.0,42779.92,29011.0,6747.91,15.77,67.81,77.35,36.81,76.39,63.54
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-10-01,33264.47,23917.17,70,41.07,8932.79,1851.18,5735.59,727.36,1760.53,72.65,67.96,79.28,61.6,1.1,36590.92,None,1.0,36590.92,23917.17,5086.98,13.9,65.36,70.37,34.81,69.61,58.23
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-11-01,38582.33,25917.4,81,30.95,10398.76,2437.07,4910.17,1400.96,5317.69,92.87,73.74,75.47,52.83,1.15,44369.68,None,1.0,44369.68,25917.4,11105.04,25.03,58.41,73.73,46.96,67.35,66.91
B007,O007,Small Producer,Peri-Urban,Lucknow,2024-12-01,31172.3,21463.41,56,37.79,8932.36,1819.33,5025.33,1052.0,2864.23,75.4,77.45,86.03,66.36,1.2,37406.76,None,1.0,37406.76,21463.41,9098.69,24.32,57.38,76.31,42.58,76.61,64.38
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-01-01,36302.46,23036.21,58,34.74,10293.25,1652.86,5653.16,1275.47,5960.23,70.29,78.62,82.55,75.67,0.95,34487.34,None,1.0,34487.34,23036.21,4145.11,12.02,66.8,76.78,32.94,78.95,60.57
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-02-01,36676.05,23058.43,76,27.31,9730.27,1909.76,5804.2,847.37,5903.66,88.73,74.92,84.15,69.86,0.97,35575.77,None,1.0,35575.77,23058.43,4803.38,13.5,64.81,79.42,38.81,76.31,66.45
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-03-01,34915.38,24399.72,66,29.51,9866.17,2034.56,6178.2,492.77,2302.9,85.97,74.49,73.9,76.96,1.0,34915.38,None,1.0,34915.38,24399.72,2302.9,6.6,69.88,77.83,33.5,75.12,63.4
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-04-01,33001.48,23679.45,63,42.36,9435.19,1685.55,5314.72,672.26,2321.76,92.86,87.29,80.53,69.56,1.02,33661.51,Operating Cost Increase,0.9,30295.36,28415.34,-5120.25,-16.9,93.79,82.56,25.08,79.13,63.82
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-05-01,34078.37,25427.67,61,41.59,10054.1,2141.13,5893.33,429.08,616.24,75.76,86.48,82.8,76.39,1.05,35782.29,Operating Cost Increase,0.9,32204.06,30513.2,-6343.6,-19.7,94.75,80.36,20.52,81.89,58.8
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-06-01,33588.49,21915.86,67,40.91,7935.51,1985.41,5334.81,1467.85,4352.41,73.43,70.25,67.99,64.59,1.08,36275.57,None,1.0,36275.57,21915.86,7039.49,19.41,60.41,69.06,38.97,67.61,59.11
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-07-01,43407.09,31677.07,87,33.65,13049.93,2933.05,6268.4,865.04,2528.57,75.46,83.11,72.1,70.74,1.03,44709.3,None,1.0,44709.3,31677.07,3830.78,8.57,70.85,75.35,31.47,75.32,60.01
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-08-01,34920.89,25306.86,78,17.05,9752.93,2115.72,5069.47,691.46,2428.84,80.44,67.51,74.89,77.7,1.0,34920.89,None,1.0,34920.89,25306.86,2428.84,6.96,72.47,75.13,31.5,73.37,60.57
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-09-01,36837.11,24434.07,57,21.69,9876.11,2114.04,5428.12,974.23,4860.88,84.48,74.22,78.78,67.54,0.98,36100.37,None,1.0,36100.37,24434.07,4124.14,11.42,67.68,76.26,35.96,73.51,63.25
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-10-01,41235.69,29986.39,72,32.9,11078.23,2182.51,5109.81,464.99,3956.98,83.15,67.7,80.26,80.74,1.1,45359.26,None,1.0,45359.26,29986.39,8080.55,17.81,66.11,77.96,38.97,76.23,65.01
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-11-01,31932.88,22739.51,67,22.86,9013.14,2133.33,5822.03,249.88,1238.01,76.12,78.58,82.99,78.16,1.15,36722.81,None,1.0,36722.81,22739.51,6027.94,16.41,61.92,78.96,37.84,79.91,64.19
B007,O007,Small Producer,Peri-Urban,Lucknow,2025-12-01,35131.81,25253.95,52,44.16,9335.12,1842.34,5792.73,749.95,2242.79,81.08,67.77,67.39,75.54,1.2,42158.17,None,1.0,42158.17,25253.95,9269.15,21.99,59.9,72.95,42.2,70.23,63.27
B008,O008,Food Vendor,Rural,Delhi,2024-01-01,29192.44,21031.38,52,38.53,7662.53,1372.72,4502.73,518.59,2285.61,71.19,75.52,90.25,79.32,0.95,27732.82,None,1.0,27732.82,21031.38,825.99,2.98,75.84,79.07,26.39,81.7,59.58
B008,O008,Food Vendor,Rural,Delhi,2024-02-01,29741.58,20395.93,78,42.8,6979.27,1367.77,4470.08,776.41,3507.8,71.59,76.57,83.41,67.64,0.97,28849.33,None,1.0,28849.33,20395.93,2615.55,9.07,70.7,74.8,30.77,75.87,58.96
B008,O008,Food Vendor,Rural,Delhi,2024-03-01,29462.96,17104.75,56,58.88,6060.62,1134.47,3949.61,1979.52,7274.13,78.97,68.88,77.23,75.17,1.0,29462.96,None,1.0,29462.96,17104.75,7274.13,24.69,58.06,75.06,43.44,73.76,64.52
B008,O008,Food Vendor,Rural,Delhi,2024-04-01,27804.37,18364.32,61,53.25,6190.83,1135.71,3674.85,1191.05,4629.49,62.47,79.09,86.1,66.12,1.02,28360.46,None,1.0,28360.46,18364.32,5185.58,18.28,64.75,73.44,34.42,77.1,58.32
B008,O008,Food Vendor,Rural,Delhi,2024-05-01,30586.23,18323.57,47,47.77,6754.81,1246.34,4567.76,968.85,6448.56,78.02,86.87,68.52,65.99,1.05,32115.54,None,1.0,32115.54,18323.57,7977.87,24.84,57.06,74.85,43.56,73.79,64.32
B008,O008,Food Vendor,Rural,Delhi,2024-06-01,26812.1,17559.84,59,46.77,6310.25,1416.98,4235.54,1031.37,3599.74,84.72,77.12,81.34,63.59,1.08,28957.07,None,1.0,28957.07,17559.84,5744.71,19.84,60.64,76.69,41.92,74.02,65.59
B008,O008,Food Vendor,Rural,Delhi,2024-07-01,32966.65,21528.64,63,38.95,7017.23,1412.05,4087.39,1798.99,5938.57,80.73,78.73,85.07,81.08,1.03,33955.65,None,1.0,33955.65,21528.64,6927.57,20.4,63.4,81.4,40.34,81.63,66.94
B008,O008,Food Vendor,Rural,Delhi,2024-08-01,31869.93,20110.88,66,51.09,6510.19,1325.68,3812.87,656.99,6620.5,87.82,87.49,79.15,64.11,1.0,31869.93,None,1.0,31869.93,20110.88,6620.5,20.77,63.1,79.64,42.37,76.92,67.69
B008,O008,Food Vendor,Rural,Delhi,2024-09-01,28519.61,17585.27,61,46.7,6571.99,1404.55,3747.16,1648.46,5782.63,75.06,70.31,84.9,64.18,0.98,27949.22,None,1.0,27949.22,17585.27,5212.24,18.65,62.92,73.61,38.28,73.13,61.44
B008,O008,Food Vendor,Rural,Delhi,2024-10-01,28665.05,18138.22,53,43.92,5172.36,1016.77,4077.75,779.38,5432.31,67.83,81.09,86.81,75.76,1.1,31531.56,None,1.0,31531.56,18138.22,8298.82,26.32,57.52,77.87,41.55,81.22,63.82
B008,O008,Food Vendor,Rural,Delhi,2024-11-01,30826.53,19699.46,65,50.13,7642.24,1491.27,4195.1,1366.73,5440.7,72.49,77.52,72.89,68.18,1.15,35450.51,None,1.0,35450.51,19699.46,10064.68,28.39,55.57,72.77,44.23,72.86,62.74
B008,O008,Food Vendor,Rural,Delhi,2024-12-01,27604.36,17824.68,46,50.27,5864.72,1220.69,4352.42,1008.88,4206.57,78.65,78.33,79.74,78.84,1.2,33125.23,None,1.0,33125.23,17824.68,9727.44,29.37,53.81,78.89,46.74,78.97,67.61
B008,O008,Food Vendor,Rural,Delhi,2025-01-01,35435.94,23154.79,71,37.23,8508.56,1700.16,4442.69,1500.45,6138.3,89.81,77.09,89.5,64.76,0.95,33664.14,None,1.0,33664.14,23154.79,4366.5,12.97,68.78,80.29,37.66,77.12,66.64
B008,O008,Food Vendor,Rural,Delhi,2025-02-01,31073.78,20789.0,66,52.33,7480.9,1499.48,4071.35,1419.05,4713.95,91.27,73.02,76.5,67.56,0.97,30141.57,None,1.0,30141.57,20789.0,3781.74,12.55,68.97,77.09,37.77,72.36,65.22
B008,O008,Food Vendor,Rural,Delhi,2025-03-01,31179.79,19950.14,58,44.32,6766.46,1590.44,3888.46,1292.75,5750.75,63.95,72.67,76.13,72.7,1.0,31179.79,None,1.0,31179.79,19950.14,5750.75,18.44,63.98,71.36,35.09,73.83,57.68
B008,O008,Food Vendor,Rural,Delhi,2025-04-01,32044.34,22161.5,56,45.67,7929.89,1375.58,4642.38,461.9,3864.88,76.47,80.44,89.12,61.38,1.02,32685.23,None,1.0,32685.23,22161.5,4505.77,13.79,67.8,76.85,34.98,76.98,62.15
B008,O008,Food Vendor,Rural,Delhi,2025-05-01,28261.61,18334.92,53,34.47,6436.42,1111.55,4008.33,1087.71,4806.81,72.63,86.21,85.73,62.19,1.05,29674.69,None,1.0,29674.69,18334.92,6219.89,20.96,61.79,76.69,39.05,78.04,62.97
B008,O008,Food Vendor,Rural,Delhi,2025-06-01,33267.03,22623.11,75,34.72,8388.22,1640.72,3490.82,841.97,5512.38,73.41,75.42,86.64,57.67,1.08,35928.39,None,1.0,35928.39,22623.11,8173.74,22.75,62.97,73.28,39.7,73.24,61.54
B008,O008,Food Vendor,Rural,Delhi,2025-07-01,30343.6,19423.07,68,33.36,6365.67,1206.69,3793.84,1716.61,5920.0,76.41,80.4,90.89,84.64,1.03,31253.91,None,1.0,31253.91,19423.07,6830.31,21.85,62.15,83.08,40.29,85.31,67.22
B008,O008,Food Vendor,Rural,Delhi,2025-08-01,32850.44,24282.08,72,64.14,8936.85,1837.88,3587.31,561.14,3143.17,72.65,79.74,78.73,64.51,1.0,32850.44,Operating Cost Increase,0.9,29565.4,29138.5,-4998.29,-16.91,98.56,73.91,18.59,74.33,54.38
B008,O008,Food Vendor,Rural,Delhi,2025-09-01,29406.14,19560.56,71,63.15,5772.73,1429.12,3996.98,574.43,4419.48,82.16,80.68,80.82,70.05,0.98,28818.02,None,1.0,28818.02,19560.56,3831.36,13.3,67.88,78.43,36.16,77.18,64.13
B008,O008,Food Vendor,Rural,Delhi,2025-10-01,33951.83,23873.13,68,31.39,8731.78,1727.83,4708.49,285.23,3642.38,89.48,69.83,77.24,67.82,1.1,37347.01,None,1.0,37347.01,23873.13,7037.56,18.84,63.92,76.09,41.67,71.63,65.83
